playerid,PlayerName,Team,G,GS,IP,SV,HLD,FPTS,SPTS,xMLBAMID
sa3018177,Steve Hajjar,,0.7831,0.0461,1,0,0,3.8000000000000003,4,680727
sa3005257,Henry Valencio,,1,0,1,0,0,3.8000000000000003,4,672950
sa3020944,Adam Stone,CHC,1,0,1,0,0,3.8000000000000003,4,688636
sa3020266,Ryan Chasse,,1,0,1,0,0,3.8000000000000003,4,805989
sa3020446,Chandler Arnold,,0.8804,0.0254,1,0,0,3.8000000000000003,4,688837
sa3009326,Joel Ibarra,PIT,1,0,1,0,0,3.8000000000000003,4,684169
sa3018346,José Fernández,,1,0,1,0,0,3.8000000000000003,4,801261
31883,Troy Taylor,SEA,28,0,28,0,0.65,117.70000000000005,116,700187
sa3023214,Danny Carrion,,1,0,1,0,0,3.8000000000000003,4,815051
sa3017859,Eris Rodríguez,,1,0,1,0,0,3.8000000000000003,4,694038
sa3016774,Starlyn Pichardo,,1,0,1,0,0,3.8000000000000003,4,702786
sa3066024,Cole Zaffiro,,1,0,1,0,0,3.8000000000000003,4,813866
sa3021813,Raudy Rivera,,1,0,1,0,0,3.8000000000000003,4,811623
sa3023061,Mario Zabala,SDP,1,0,1,0,0,3.8000000000000003,4,683336
sa3016506,Jhonny Jimenez,,0.8862,0.0242,1,0,0,3.8000000000000003,4,699075
sa3020334,Yoendris Gonzalez,CHC,1,0,1,0,0,3.8000000000000003,4,803248
sa3004833,Manny Ramirez,,1,0,1,0,0,3.8000000000000003,4,677669
sa3025305,Gage Boehm,LAA,1,0,1,0,0,3.8000000000000003,4,814515
sa3019535,Denis Reguillo,,1,0,1,0,0,3.8000000000000003,4,800228
sa3019244,Cesar Rojas,WSN,0.61,0.083,1,0,0,3.8000000000000003,4,700291
sa3022360,Christian Rodriguez,NYM,0.8755,0.0265,1,0,0,3.8000000000000003,4,815184
sa3021727,Connor Butler,,1,0,1,0,0,3.8000000000000003,4,701563
sa3005812,Yeury Tatiz,SEA,1,0,1,0,0,3.8000000000000003,4,677650
sa3021485,Jesus Lopez,,0.5415,0.0975,1,0,0,3.8000000000000003,4,806882
sa3038123,Ryan Minckler,WSN,1,0,1,0,0,3.8000000000000003,4,828514
sa3022278,Francisco Frias,HOU,1,0,1,0,0,3.8000000000000003,4,814374
sa3016277,Scarlyn Lebron,,1,0,1,0,0,3.8000000000000003,4,700277
sa3016005,Emerson Talavera,,1,0,1,0,0,3.8000000000000003,4,695360
sa3021515,Giovanni Vargas,STL,1,0,1,0,0,3.8000000000000003,4,808133
sa3019150,Osbriel Mogollon,,1,0,1,0,0,3.8000000000000003,4,800304
sa3015403,Jeison Pena,,1,0,1,0,0,3.8000000000000003,4,695972
sa3017210,Aaron Cohn,,1,0,1,0,0,3.8000000000000003,4,703110
sa3019158,Jose Meneses,MIL,1,0,1,0,0,3.8000000000000003,4,800427
sa3067454,Andrew Carson,,1,0,1,0,0,3.8000000000000003,4,802539
sa3019066,Miguel Mesa,BAL,1,0,1,0,0,3.8000000000000003,4,800477
sa3025375,Sean Heppner,,1,0,1,0,0,3.8000000000000003,4,692174
sa3022910,Zack Austin,,1,0,1,0,0,3.8000000000000003,4,813186
29633,Andrew Hoffmann,PHI,58,0,58,1.13,10.009,270.3,277,694851
sa3025523,Braden Quinn,,1,0,1,0,0,3.8000000000000003,4,808837
sa3011741,Brennan Malone,PIT,1,0,1,0,0,3.8000000000000003,4,683005
sa3015305,Franklin Marquez,,1,0,1,0,0,3.8000000000000003,4,692452
sa3015160,Angel Gonzalez,,1,0,1,0,0,3.8000000000000003,4,694261
sa3005877,Dionys Rodriguez,,0.8475,0.0325,1,0,0,3.8000000000000003,4,681051
sa3017200,Juan Abreu,,1,0,1,0,0,3.8000000000000003,4,693791
sa3007771,Dallas Woolfolk,,1,0,1,0,0,3.8000000000000003,4,663762
sa3023001,Will Stevens,,1,0,1,0,0,3.8000000000000003,4,689237
sa3009745,Gustavo Del Pozo,,1,0,1,0,0,3.8000000000000003,4,684124
sa3016008,Kenyi Perez,CHC,1,0,1,0,0,3.8000000000000003,4,695990
sa3019260,Nelfri Payano,,1,0,1,0,0,3.8000000000000003,4,800152
sa3023534,Jordan Powell,,1,0,1,0,0,3.8000000000000003,4,679626
sa3017731,Jean Calderon,,1,0,1,0,0,3.8000000000000003,4,703300
sa3015423,Carlos Martinez,LAD,1,0,1,0,0,3.8000000000000003,4,691546
sa3023612,Noah Takacs,,1,0,1,0,0,3.8000000000000003,4,692176
sa3067215,Adam Conrad,,1,0,1,0,0,3.8000000000000003,4,828597
sa3021820,Jordan Valenzuela,SDP,1,0,1,0,0,3.8000000000000003,4,814227
sa3016594,Jean Munoz,LAA,1,0,1,0,0,3.8000000000000003,4,692663
sa3020412,Gregori Ramirez,ARI,1,0,1,0,0,3.8000000000000003,4,806646
sa3020572,Quinn Gudaitis,,1,0,1,0,0,3.8000000000000003,4,805962
sa3015458,Abel Brito,,1,0,1,0,0,3.8000000000000003,4,692823
sa3019297,Wilson Lopez,,1,0,1,0,0,3.8000000000000003,4,805083
sa3020449,Tyler Hoffman,,1,0,1,0,0,3.8000000000000003,4,700956
sa3022277,Jimmy Reyes,,1,0,1,0,0,3.8000000000000003,4,811601
sa3021568,Javier Bartolozzi,LAD,1,0,1,0,0,3.8000000000000003,4,812745
sa3024947,Anthony Mena,NYY,0.5877,0.0877,1,0,0,3.8000000000000003,4,827768
sa3020398,T.J. Czyz,,1,0,1,0,0,3.8000000000000003,4,702856
sa3032155,Will Gervase,LAA,1,0,1,0,0,3.8000000000000003,4,822654
sa3020867,Branden Noriega,,1,0,1,0,0,3.8000000000000003,4,804447
sa3018319,Nixon Encarnacion,,0.7254,0.0584,1,0,0,3.8000000000000003,4,800168
17755,Drew Smith,,36,0,36,0,0,137.50000000000003,136,622098
sa3018810,David Rodriguez,KCR,0.5877,0.0877,1,0,0,3.8000000000000003,4,703330
sa3023302,Yanzel Correa,COL,1,0,1,0,0,3.8000000000000003,4,814354
sa3020963,Henry Martinez,,0.6562,0.0732,1,0,0,3.8000000000000003,4,703685
sa3018349,Luifer Romero,,0.7419,0.0549,1,0,0,3.8000000000000003,4,801463
sa3019579,Callum Wallace,,1,0,1,0,0,3.8000000000000003,4,800527
sa3016207,Joaquin Tejada,,1,0,1,0,0,3.8000000000000003,4,692047
sa3020397,Seth Keller,,0.8417,0.0337,1,0,0,3.8000000000000003,4,702605
sa3022207,Jose Martinez,NYY,0.7576,0.0516,1,0,0,3.8000000000000003,4,814715
sa3021566,Reudis Diaz,CHW,1,0,1,0,0,1.8000000000000003,2,812159
sa3015096,Michael Limoncelli,,1,0,1,0,0,3.8000000000000003,4,686802
sa3023004,Ernie Day,,1,0,1,0,0,3.8000000000000003,4,701308
sa3023848,Keiber Armas,TEX,1,0,1,0,0,3.8000000000000003,4,821589
sa3019701,Eudry Alcantara,,1,0,1,0,0,3.8000000000000003,4,805122
sa3015278,Alexander Johnson,CIN,1,0,1,0,0,3.8000000000000003,4,689564
sa3020629,Mathew Peters,,1,0,1,0,0,3.8000000000000003,4,802963
sa3018117,Tyler Mattison,DET,10,0,10,0,0.6028,45.300000000000004,44,694331
sa3043660,Luke Thelen,,1,0,1,0,0,3.8000000000000003,4,825933
sa3020976,Franyel Diaz,,0.5242,0.1012,1,0,0,3.8000000000000003,4,806241
sa3024105,Jeury Espinal,ARI,0.6413,0.0763,1,0,0,3.8000000000000003,4,824216
sa3022339,Jorge Herrera,,0.7708,0.0488,1,0,0,3.8000000000000003,4,801223
sa3020993,Eduar Gonzalez,TOR,0.7056,0.0626,1,0,0,3.8000000000000003,4,807995
sa3018847,Jhonly Taveras,,0.6273,0.0793,1,0,0,3.8000000000000003,4,800353
sa3017278,Eduardo Soriano,,0.5053,0.1053,1,0,0,1.8000000000000003,2,696086
sa3018304,Brayan Cabello,SFG,1,0,1,0,0,3.8000000000000003,4,703082
sa3023841,Yander Bonaci,BOS,0.5877,0.0877,1,0,0,3.8000000000000003,4,821127
sa3019379,Adrián Delgado,,1,0,1,0,0,3.8000000000000003,4,800394
sa3015985,Miguel Mora,,0.8508,0.0318,1,0,0,3.8000000000000003,4,693737
sa3019168,Andy Basora,KCR,1,0,1,0,0,1.8000000000000003,2,800576
sa3016249,Jose G. Gonzalez,SFG,1,0,1,0,0,3.8000000000000003,4,696035
sa3019049,Luis A. Reyes,CHC,1,0,1,0,0,3.8000000000000003,4,703724
sa3018837,Jovi Gálvez,STL,1,0,1,0,0,3.8000000000000003,4,800243
sa3021763,Keywill Cedeno,,1,0,1,0,0,3.8000000000000003,4,807982
sa3019288,Luis Valdez,,1,0,1,0,0,3.8000000000000003,4,802099
sa3019086,Jeremy Gonzalez,,0.6133,0.0823,1,0,0,3.8000000000000003,4,805078
sa3020980,Franderly Morel,,1,0,1,0,0,3.8000000000000003,4,806918
sa3022128,Kelvin Rosario,ARI,0.7708,0.0488,1,0,0,3.8000000000000003,4,808163
sa3022005,Miguel Cordero,,0.6825,0.0675,1,0,0,3.8000000000000003,4,807996
sa3019739,Enrique Coronel,,0.7576,0.0516,1,0,0,3.8000000000000003,4,803126
31953,Riley Cornelio,WSN,12.62,1.62,20.234,0,0.6466,60.49999999999999,65,683000
sa3019660,Albert Polanco,MIA,1,0,1,0,0,3.8000000000000003,4,805696
sa3025075,Noel Ulloa,,0.7642,0.0502,1,0,0,3.8000000000000003,4,828394
sa3016046,Weskendry Espinosa,,1,0,1,0,0,3.8000000000000003,4,699329
sa3022175,Angel Camacho,,0.8038,0.0418,1,0,0,3.8000000000000003,4,537996
sa3018880,Rayner Urbaez,,1,0,1,0,0,3.8000000000000003,4,801526
sa3018823,Arlison Rodriguez,,0.6092,0.0832,1,0,0,1.8000000000000003,2,800093
sa3018827,Ervin Torres,,1,0,1,0,0,3.8000000000000003,4,800150
sa3022120,Jeison Calvo,,0.5663,0.0923,1,0,0,3.8000000000000003,4,808018
sa3021739,Joel Heredia,,1,0,1,0,0,1.8000000000000003,2,807380
19990,Bryse Wilson,MIL,12.62,1.62,19.8528,0,0.6451,64.89999999999999,72,669060
sa3021486,Dawel Serda,,0.5877,0.0877,1,0,0,1.8000000000000003,2,806913
25651,Ty Adcock,SDP,26,0,26,0,0.6518,97.19999999999999,97,686654
sa3021498,Roberto Medina,,1,0,1,0,0,3.8000000000000003,4,807947
sa3018311,Michael Saturria,,1,0,1,0,0,3.8000000000000003,4,800014
sa3023817,Jesus Delgado,,1,0,1,0,0,3.8000000000000003,4,815472
sa3019122,Khristian Guevara,CIN,0.5877,0.0877,1,0,0,1.8000000000000003,2,703145
sa3018887,Xiomer Guacache,DET,1,0,1,0,0,3.8000000000000003,4,802084
sa3025118,Eddy Mota,,0.5053,0.1053,1,0,0,1.8000000000000003,2,828478
sa3020988,Angel Cruz,LAD,0.5152,0.1032,1,0,0,3.8000000000000003,4,807654
sa3019055,Emmanuel Martinez,,1,0,1,0,0,3.8000000000000003,4,800086
sa3025007,Rafael Arias,NYY,1,0,1,0,0,3.8000000000000003,4,828266
sa3021033,Anel Cabrera,,1,0,1,0,0,3.8000000000000003,4,811233
sa3018803,Ankeily Feliz,,0.7708,0.0488,1,0,0,1.8000000000000003,2,702848
sa3022203,Moises Amezquita,KCR,1,0,1,0,0,3.8000000000000003,4,808668
sa3025098,Samuel Gonzalez,ARI,0.6677,0.0707,1,0,0,3.8000000000000003,4,828416
sa3021757,Eddy Peralta,TEX,1,0,1,0,0,3.8000000000000003,4,807842
sa3021535,Frainer Mejias,SFG,0.8038,0.0418,1,0,0,3.8000000000000003,4,808409
sa3023139,Anthony Crespo,,0.5877,0.0877,1,0,0,3.8000000000000003,4,815803
sa3019289,Luis Victorino,,0.6702,0.0702,1,0,0,3.8000000000000003,4,804613
sa3021790,Jose Rengel,SFG,1,0,1,0,0,3.8000000000000003,4,808373
sa3023818,Branneli Franco,STL,0.5415,0.0975,1,0,0,1.8000000000000003,2,815919
sa3024235,Wenderlyn King,MIL,1,0,1,0,0,3.8000000000000003,4,820936
sa3024939,Ian Medina,MIA,1,0,1,0,0,3.8000000000000003,4,826183
sa3021814,Odarlin Cruz,COL,1,0,1,0,0,3.8000000000000003,4,811636
sa3022036,Carlos Gonzalez,KCR,0.7419,0.0549,1,0,0,1.8000000000000003,2,808712
sa3019776,Jesus Colina,CIN,1,0,1,0,0,3.8000000000000003,4,806239
sa3022137,Deibi Rodriguez,DET,1,0,1,0,0,3.8000000000000003,4,808407
sa3019143,Keninson Diaz,,1,0,1,0,0,3.8000000000000003,4,800241
sa3024274,Ronaldo Florencio,COL,0.7056,0.0626,1,0,0,3.8000000000000003,4,823723
sa3019774,Joel Hurtado,LAA,10,0,10,0,0.6516,36.1,40,805871
sa3019672,Wuilliams Rodriguez,SEA,1,0,1,0,0,3.8000000000000003,4,805777
sa3023866,Lender Bracho,SFG,1,0,1,0,0,3.8000000000000003,4,823894
sa3018368,Luis Cesar,,1,0,1,0,0,3.8000000000000003,4,805094
sa3021034,Alexander Agramonte,,0.5819,0.0889,1,0,0,1.8000000000000003,2,811592
sa3015485,Jan Caraballo,DET,1,0,1,0,0,3.8000000000000003,4,698959
sa3019176,Luis Tejeda,,1,0,1,0,0,1.8000000000000003,2,802240
sa3016612,Redinson Gomez,COL,1,0,1,0,0,3.8000000000000003,4,700166
sa3009473,Jose Gonzalez,,1,0,1,0,0,1.8000000000000003,2,683456
sa3021495,Luis Jerez,,0.7056,0.0626,1,0,0,3.8000000000000003,4,807829
sa3018809,Accimias Morales,,0.7419,0.0549,1,0,0,3.8000000000000003,4,703193
sa3020659,Karson Milbrandt,MIA,12,0,12,0,0.6373,48.30000000000001,50,703596
sa3019254,Eliecer Bata,,0.7221,0.0591,1,0,0,1.8000000000000003,2,800065
sa3025049,Albert Ortiz,MIA,0.7419,0.0549,1,0,0,3.8000000000000003,4,827286
sa3024530,Andres Cova,LAD,1,0,1,0,0,3.8000000000000003,4,815945
sa3018309,Dioni Baez,,1,0,1,0,0,3.8000000000000003,4,703851
sa3022355,Jhon Reyes,KCR,1,0,1,0,0,1.8000000000000003,2,808671
25921,Casey Legumina,TBR,50,0,50,0,4.3334,220.6,216,668984
sa3019659,Alfonso Perez,SFG,1,0,1,0,0,1.8000000000000003,2,800479
12763,Chris Devenski,NYM,18,0,18,0,0.6537,59.90000000000001,64,606965
sa3021043,Luis Espinoza,,0.7056,0.0626,1,0,0,3.8000000000000003,4,814260
sa3023846,Jesús García,STL,1,0,1,0,0,3.8000000000000003,4,821276
sa3022419,Dariel Polanco,,0.7831,0.0461,1,0,0,1.8000000000000003,2,811595
sa3021503,Janderson Linares,,1,0,1,0,0,3.8000000000000003,4,807986
sa3022023,Carlos Molina,,1,0,1,0,0,3.8000000000000003,4,808346
sa3020965,Edwin Cervantes,CIN,0.7831,0.0461,1,0,0,3.8000000000000003,4,800099
sa3020492,Abraham Gaitan,CIN,1,0,1,0,0,3.8000000000000003,4,806675
sa3024228,Eligio Arias,PHI,1,0,1,0,0,3.8000000000000003,4,820857
sa3022262,Juan Duran,BAL,1,0,1,0,0,3.8000000000000003,4,814813
sa3024552,Carlos Martorella,COL,0.6545,0.0735,1,0,0,1.8000000000000003,2,821047
sa3021505,Walvin Mena,,0.5415,0.0975,1,0,0,1.8000000000000003,2,808005
sa3024787,Manuel Davila,MIL,1,0,1,0,0,3.8000000000000003,4,823839
sa3016290,Juan Severino,,1,0,1,0,0,3.8000000000000003,4,702100
sa3023255,Jamdrick Cornelia,,0.8128,0.0398,1,0,0,3.8000000000000003,4,808378
sa3022115,Reilin Ramirez,,1,0,1,0,0,1.8000000000000003,2,807826
sa3022042,Mauricio Colmenares,,1,0,1,0,0,1.8000000000000003,2,811616
sa3025029,Reykelly Rubi,,0.6825,0.0675,1,0,0,3.8000000000000003,4,828312
sa3023811,Jose Ledesma,NYY,1,0,1,0,0,3.8000000000000003,4,702874
sa3024559,Maikel Rodriguez,MIA,1,0,1,0,0,3.8000000000000003,4,821097
sa3024516,Deivy Paulino,,1,0,1,0,0,3.8000000000000003,4,806709
sa3021753,Luis Garcia,,1,0,1,0,0,3.8000000000000003,4,807825
sa3015435,Rafael Mendez,,1,0,1,0,0,3.8000000000000003,4,691917
sa3024942,Fernando Ramos,,1,0,1,0,0,3.8000000000000003,4,827891
sa3021997,Manuel Heredia,,1,0,1,0,0,1.8000000000000003,2,807798
sa3018626,Jaiker Garcia,PIT,1,0,1,0,0,3.8000000000000003,4,802243
sa3021995,Irvin Gonzalez,CIN,1,0,1,0,0,1.8000000000000003,2,807634
sa3025092,Ronaldys Jimenez,PIT,0.6413,0.0763,1,0,0,3.8000000000000003,4,815858
sa3023853,Josue Henrique,COL,1,0,1,0,0,3.8000000000000003,4,821656
26117,Blas Castaño,COL,9,0,9,0,0.65,36.90000000000001,38,680604
sa3024795,Adrian Belen,KCR,1,0,1,0,0,3.8000000000000003,4,825432
sa3024098,Anderson Ramos,MIN,1,0,1,0,0,3.8000000000000003,4,823414
sa3019796,Yeimison Arias,,1,0,1,0,0,3.8000000000000003,4,806379
sa3022046,Kevin Tejada,DET,1,0,1,0,0,3.8000000000000003,4,813979
sa3023042,Tyler Kennedy,,0.7023,0.0633,1,0,0,3.8000000000000003,4,701159
sa3024090,Ayendy Bravo,,0.8466,0.0326,1,0,0,3.8000000000000003,4,821131
sa3024776,Greyson Gimenez,WSN,0.5877,0.0877,1,0,0,1.8000000000000003,2,821146
sa3021988,Brandon Herbold,KCR,1,0,1,0,0,3.8000000000000003,4,806776
sa3024255,Pedro Tucent,,1,0,1,0,0,1.8000000000000003,2,821420
sa3022329,Jhemiangel Tovar,,1,0,1,0,0,3.8000000000000003,4,815110
sa3022148,Jairon Digon,,0.7493,0.0533,1,0,0,3.8000000000000003,4,811138
sa3019387,Enger Sanchez,,1,0,1,0,0,3.8000000000000003,4,800579
sa3015503,Carlos Hinestroza,,0.8128,0.0398,1,0,0,1.8000000000000003,2,700022
sa3019059,Carlos Meza,,1,0,1,0,0,1.8000000000000003,2,800158
sa3018331,Maikel Hernandez,,1,0,1,0,0,1.8000000000000003,2,800425
sa3023182,Johnathan Rogers,DET,0.5877,0.0877,1,0,0,1.8000000000000003,2,814164
sa3014706,Kristian Cardozo,,1,0,1,0,0,3.8000000000000003,4,691258
sa3022123,Bladimir Pichardo,,0.8211,0.0381,1,0,0,1.8000000000000003,2,808097
sa3019279,Brandison Polanco,,1,0,1,0,0,3.8000000000000003,4,801251
sa3016799,Roiber Talavera,,0.6248,0.0798,1,0,0,1.8000000000000003,2,699696
sa3019709,Eliazar De Los Santos,,0.7254,0.0584,1,0,0,1.8000000000000003,2,800064
sa3016069,Brayan Diaz,,1,0,1,0,0,3.8000000000000003,4,700730
sa3024542,Eric Gutierrez,,1,0,1,0,0,3.8000000000000003,4,820951
sa3025095,Ruben Saldana,MIL,0.6248,0.0798,1,0,0,1.8000000000000003,2,828297
sa3019758,Ricardo Quintana,,1,0,1,0,0,1.8000000000000003,2,806110
sa3019121,Angel Tello,,1,0,1,0,0,1.8000000000000003,2,702894
sa3015486,Jose Rojas,,1,0,1,0,0,1.8000000000000003,2,698981
sa3024289,Efrain Cubilla,COL,1,0,1,0,0,1.8000000000000003,2,827384
sa3024522,Julio Polanco,,1,0,1,0,0,1.8000000000000003,2,815015
sa3021643,Argenis Aparicio,MIL,1,0,1,0,0,3.8000000000000003,4,809699
sa3018881,Yoerys Hernandez,,1,0,1,0,0,3.8000000000000003,4,801742
sa3023050,Samuel Carmona,KCR,0.6817,0.0677,1,0,0,1.8000000000000003,2,815776
sa3023690,Yolvin Mesa,TBR,1,0,1,0,0,3.8000000000000003,4,820883
sa3067609,Luis Rodriguez,NYY,1,0,1,0,0,3.8000000000000003,4,830447
sa3022018,Jesus Garcia,,0.7831,0.0461,1,0,0,1.8000000000000003,2,808259
sa3015777,Christian Avendano,,1,0,1,0,0,3.8000000000000003,4,699032
sa3024534,Jordin Jhonni,KCR,0.6248,0.0798,1,0,0,1.8000000000000003,2,816402
sa3024225,Deivy Victora,,1,0,1,0,0,3.8000000000000003,4,820846
sa3021013,Snarlyn Evangelista,,1,0,1,0,0,3.8000000000000003,4,808358
sa3024987,Carlos Almonte,,1,0,1,0,0,1.8000000000000003,2,828011
sa3021991,Yatner Crisostomo,,1,0,1,0,0,3.8000000000000003,4,806914
sa3024622,Varis Villarreal,NYY,1,0,1,0,0,3.8000000000000003,4,827472
sa3016041,Luis Martinez,,0.7939,0.0439,1,0,0,1.8000000000000003,2,699288
sa3068388,Jhosue Rodriguez,,0.6413,0.0763,1,0,0,1.8000000000000003,2,835173
sa3022040,Cristian Diaz,,1,0,1,0,0,3.8000000000000003,4,810079
sa3019180,Irving Vazquez,,1,0,1,0,0,1.8000000000000003,2,802744
sa3018329,Andrés Parra,,0.7419,0.0549,1,0,0,3.8000000000000003,4,800365
sa3024788,Manuel Colon,PHI,1,0,1,0,0,3.8000000000000003,4,823841
sa3019394,Donal Montas,DET,1,0,1,0,0,1.8000000000000003,2,802075
sa3021773,Bryan Monte De Oca,,0.5152,0.1032,1,0,0,1.8000000000000003,2,808135
sa3018883,Adrian Acosta,,1,0,1,0,0,3.8000000000000003,4,802015
sa3018350,Josue Arias,,1,0,1,0,0,3.8000000000000003,4,801738
sa3024283,Carlos Rangel,CHC,1,0,1,0,0,3.8000000000000003,4,823933
sa3019505,Onias Jimenez,,1,0,1,0,0,3.8000000000000003,4,805432
sa3016948,Kinn Omosako,,1,0,1,0,0,3.8000000000000003,4,700348
sa3015462,Fraimin Marte,,1,0,1,0,0,3.8000000000000003,4,692849
sa3024246,Marco Manzano,NYY,1,0,1,0,0,3.8000000000000003,4,821070
sa3020977,Algeni Mejia,,1,0,1,0,0,3.8000000000000003,4,806667
sa3019258,Lisnerkin Lantigua,CIN,1,0,1,0,0,3.8000000000000003,4,800128
sa3019502,Wilton Rondon,,1,0,1,0,0,3.8000000000000003,4,800077
sa3022124,Renil Ramos,CLE,1,0,1,0,0,3.8000000000000003,4,808110
sa3021807,Johan Rodriguez,SFG,1,0,1,0,0,3.8000000000000003,4,810978
sa3024770,Darling Reyes,WSN,1,0,1,0,0,1.8000000000000003,2,808667
sa3019756,Elvin Jimenez,MIA,0.7708,0.0488,1,0,0,3.8000000000000003,4,805983
sa3019262,Felipe De Los Santos,,0.8038,0.0418,1,0,0,1.8000000000000003,2,800218
sa3024848,Yael Arias,,1,0,1,0,0,3.8000000000000003,4,823360
sa3021011,Luis Guevara,,1,0,1,0,0,1.8000000000000003,2,808319
sa3022049,Jose Regalado,PIT,0.7831,0.0461,1,0,0,3.8000000000000003,4,814219
sa3018334,Ezequiel Bonilla,,0.5811,0.0891,1,0,0,1.8000000000000003,2,800454
sa3019292,Yoan Valdez,,1,0,1,0,0,3.8000000000000003,4,805009
sa3021760,Freilyn Guzman,,0.5053,0.1053,1,0,0,1.8000000000000003,2,807961
sa3022179,Yeferson Silva,,1,0,1,0,0,1.8000000000000003,2,806817
sa3021477,Claudio Gatier,,1,0,1,0,0,3.8000000000000003,4,804628
sa3021994,Deiver Oliveros,,1,0,1,0,0,1.8000000000000003,2,807262
sa3024616,Ruben Ramirez,SEA,1,0,1,0,0,3.8000000000000003,4,826510
sa3025023,Luis Carrasco,ARI,0.7955,0.0435,1,0,0,1.8000000000000003,2,816263
sa3025025,Omar Calcurian,SFG,1,0,1,0,0,1.8000000000000003,2,821598
sa3016591,Diego Navarro,,0.7419,0.0549,1,0,0,1.8000000000000003,2,692581
sa3022317,Leonardo Rossell,DET,1,0,1,0,0,3.8000000000000003,4,814548
sa3022959,Jordi Romero,,1,0,1,0,0,3.8000000000000003,4,815764
sa3022146,Ezequiel Jimenez,,1,0,1,0,0,3.8000000000000003,4,810049
sa3021002,Santiago Peraza,CLE,1,0,1,0,0,3.8000000000000003,4,808071
sa3018363,Diovel Mariano,,1,0,1,0,0,1.8000000000000003,2,804969
sa3023705,Ronald Tejada,NYY,1,0,1,0,0,3.8000000000000003,4,827348
sa3016520,Nixon Parra,,1,0,1,0,0,1.8000000000000003,2,700343
sa3021765,Eudy Liriano,,0.6075,0.0835,1,0,0,1.8000000000000003,2,808016
sa3018032,Alvaro Benua,,1,0,1,0,0,3.8000000000000003,4,703620
sa3019182,Anderson Guevara,LAA,1,0,1,0,0,3.8000000000000003,4,803373
sa3021001,Luis Vasquez,DET,1,0,1,0,0,1.8000000000000003,2,808070
sa3018804,Joldelanio De Los Santos,,1,0,1,0,0,3.8000000000000003,4,702891
sa3017104,Doimil Perez,,1,0,1,0,0,3.8000000000000003,4,698985
sa3022144,Frandy Rodriguez,,1,0,1,0,0,3.8000000000000003,4,808700
sa3018347,Mauricio Maican,,0.5877,0.0877,1,0,0,3.8000000000000003,4,801268
sa3019128,Alexis Paulino,,1,0,1,0,0,3.8000000000000003,4,703923
sa3024601,Justin Lugo,MIL,1,0,1,0,0,3.8000000000000003,4,823783
sa3018854,Alvaro Gamez,,1,0,1,0,0,3.8000000000000003,4,800420
sa3022041,Johan Minaya,,1,0,1,0,0,3.8000000000000003,4,811597
sa3019132,Ramon Sanchez,,1,0,1,0,0,3.8000000000000003,4,800013
sa3019069,Oscar Moreta,,1,0,1,0,0,3.8000000000000003,4,800501
sa3024269,Jermayne Verdu,,1,0,1,0,0,3.8000000000000003,4,823221
sa3024285,Fred Fajardo,,1,0,1,0,0,3.8000000000000003,4,824632
sa3019172,Cristian Rueda,,1,0,1,0,0,3.8000000000000003,4,801386
sa3009206,Abdiel Medina,,1,0,1,0,0,1.8000000000000003,2,682731
sa3019462,Ricardo Gomez,,1,0,1,0,0,3.8000000000000003,4,804872
sa3019192,Cesar Espinal,MIL,1,0,1,0,0,3.8000000000000003,4,805238
sa3022397,Engel Silvestre,,1,0,1,0,0,3.8000000000000003,4,815437
sa3024076,Carlos Canales,,1,0,1,0,0,1.8000000000000003,2,815766
sa3021005,Eduardo Fernandez,,1,0,1,0,0,3.8000000000000003,4,808215
sa3025102,Harlin Naut,BAL,0.5663,0.0923,1,0,0,1.8000000000000003,2,825247
sa3023165,Jeyderson Mora,,1,0,1,0,0,3.8000000000000003,4,815778
sa3023816,Jose Meza,SFG,1,0,1,0,0,1.8000000000000003,2,815336
sa3021786,Saul Sanchez,,1,0,1,0,0,1.8000000000000003,2,808335
sa3019598,Edinson Salgado,KCR,0.7254,0.0584,1,0,0,1.8000000000000003,2,805681
sa3024452,Jhosep Ospino,,1,0,1,0,0,3.8000000000000003,4,815784
sa3019719,Leodarlyn Colon,WSN,1,0,1,0,0,1.8000000000000003,2,805741
sa3018850,Peter Bonilla,,1,0,1,0,0,3.8000000000000003,4,800361
sa3022112,Yency De Jesus,,0.7254,0.0584,1,0,0,3.8000000000000003,4,807400
sa3019548,Raudy Gomez,,1,0,1,0,0,1.8000000000000003,2,800467
sa3024953,Oswal Rodriguez,KCR,1,0,1,0,0,1.8000000000000003,2,827745
sa3019267,Ranwell Smith,,1,0,1,0,0,3.8000000000000003,4,800318
sa3019177,Jordy Arias,,1,0,1,0,0,3.8000000000000003,4,802242
sa3023602,J.C. Hechavarria,,1,0,1,0,0,3.8000000000000003,4,816088
sa3021482,Jordi Infante,TBR,1,0,1,0,0,3.8000000000000003,4,806708
sa3017765,Dairon De Jesus,,1,0,1,0,0,3.8000000000000003,4,700719
sa3021564,Jeffrey Familia,,1,0,1,0,0,3.8000000000000003,4,811324
sa3019430,Eider Machuca,,1,0,1,0,0,3.8000000000000003,4,702782
sa3023067,Angel Bolivar,,0.7056,0.0626,1,0,0,1.8000000000000003,2,815436
sa3024585,Santiago Rojas,,1,0,1,0,0,3.8000000000000003,4,821798
sa3017693,Yonfi Rodriguez,,0.7939,0.0439,1,0,0,1.8000000000000003,2,702931
sa3019486,Marco Vega,LAD,1,0,1,0,0,3.8000000000000003,4,800148
